index	KEGG_entry_ID	name	total_count	genes	19CT051360	19CT044120	19CT034631	19CT048087	19CT046369	19CT040719	20A0002478	19CT044751	19CT040732	19CT030002	19CT020478	DS187051	19PA009426	19CT036423	19CT016837	19CT024854	19CT028732	20A0000620	18PA008847	19CT040892	18PA004616	19CT035369	19CT036523	18PA004934	19CT044501	19CT034845	19CT039895	19CT052347	19CT013554	19CT041295	19PA009444	19CT044338	19CT024296	19CT024299	20A0000412	19CT039890	19CT030925	20A0007427	19CT031559	19CT046414	19CT034643	20A0004401	18PA004940	19CT031909	20A0004025	19CT014597	20A0002063	20A0000618	19CT039201
234	hsa00910	Nitrogen metabolism	8	['CA5A', 'CPS1', 'CA8', 'CA6']	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0
223	hsa03015	mRNA surveillance pathway	8	['CSTF2T', 'SMG6', 'NXF1']	0	0	0	0	2	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0
261	hsa00561	Glycerolipid metabolism	8	['ALDH7A1', 'GK', 'AGPAT2', 'ALDH3A2']	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0
88	hsa04610	Complement and coagulation cascades	8	['FGA', 'VSIG4', 'MASP1']	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
145	hsa00511	Other glycan degradation	8	['FUCA1', 'MANBA', 'HEXB', 'GBA2', 'MAN2B1', 'HEXA']	0	0	1	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
226	hsa00360	Phenylalanine metabolism	8	['PAH', 'GOT2', 'MAOB', 'HPD']	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0
191	hsa00100	Steroid biosynthesis	8	['DHCR7', 'NSDHL', 'LBR', 'EBP', 'DHCR24']	0	0	0	2	1	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
270	hsa04962	Vasopressin-regulated water reabsorption	8	['PRKACB', 'DYNC1I2', 'DYNC1H1', 'DCTN2', 'GNAS', 'ADCY3']	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0
185	hsa04658	Th1 and Th2 cell differentiation	7	['MAML3', 'MAF', 'MAPK3']	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
236	hsa04977	Vitamin digestion and absorption	7	['SLC46A1', 'TCN2', 'SLC52A3', 'BTD']	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
290	hsa05219	Bladder cancer	7	['FGFR3', 'MAPK3', 'BRAF', 'THBS1']	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	1	0
229	hsa04931	Insulin resistance	7	['ACACB', 'PRKCB', 'RPS6KA2', 'PIK3R2', 'MTOR']	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
291	hsa05212	Pancreatic cancer	7	['BRCA2', 'MAPK3', 'PIK3R2', 'BRAF', 'MTOR']	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
262	hsa00053	Ascorbate and aldarate metabolism	7	['ALDH7A1', 'UGDH', 'ALDH3A2']	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0
276	hsa00670	One carbon pool by folate	6	['ATIC', 'DHFR', 'AMT', 'MTFMT', 'MTR']	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0
288	hsa00534	Glycosaminoglycan biosynthesis - heparan sulfate / heparin	6	['HS3ST5', 'EXT2', 'NDST1', 'B3GALT6', 'EXT1']	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
275	hsa00983	Drug metabolism - other enzymes	6	['DPYD', 'ITPA', 'TK2', 'GMPS', 'RRM1']	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0
282	hsa00350	Tyrosine metabolism	6	['GOT2', 'MAOB', 'HPD', 'TH', 'FAH']	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
154	hsa00770	Pantothenate and CoA biosynthesis	6	['ENPP1', 'DPYD', 'COASY', 'ALDH3A2']	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
242	hsa04622	RIG-I-like receptor signaling pathway	6	['IFIH1', 'MAP3K7']	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
217	hsa05143	African trypanosomiasis	6	['PLCB1', 'PRKCG', 'PRKCB']	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
171	hsa05322	Systemic lupus erythematosus	5	['GRIN2A', 'H3-3A', 'GRIN2B']	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
227	hsa00400	Phenylalanine, tyrosine and tryptophan biosynthesis	5	['PAH', 'GOT2']	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
277	hsa05135	Yersinia infection	5	['MAP3K7', 'RPS6KA2', 'MAPK3', 'PIK3R2']	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
293	hsa04061	Viral protein interaction with cytokine and cytokine receptor	5	['CX3CR1', 'CSF1R']	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
274	hsa01210	2-Oxocarboxylic acid metabolism	5	['GPT2', 'GOT2', 'IDH2']	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
155	hsa00760	Nicotinate and nicotinamide metabolism	5	['ENPP1', 'CD38', 'BST1']	0	0	1	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
230	hsa04920	Adipocytokine signaling pathway	5	['ACACB', 'LEP', 'MTOR']	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
268	hsa04923	Regulation of lipolysis in adipocytes	5	['PRKACB', 'GNAS', 'PIK3R2', 'ADCY3']	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
231	hsa00061	Fatty acid biosynthesis	5	['ACACB', 'FASN']	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
310	hsa00650	Butanoate metabolism	5	['GAD1', 'ACADS', 'ALDH5A1']	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	1
239	hsa00512	Mucin type O-glycan biosynthesis	5	['GALNT13', 'GALNT8', 'GALNT10']	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
243	hsa00030	Pentose phosphate pathway	5	['TKT']	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1
312	hsa00480	Glutathione metabolism	5	['IDH2', 'GSS', 'RRM1']	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0
280	hsa05140	Leishmaniasis	4	['MAP3K7', 'PRKCB', 'MAPK3']	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
257	hsa00604	Glycosphingolipid biosynthesis - ganglio series	4	['HEXB', 'ST3GAL5', 'HEXA']	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
148	hsa00120	Primary bile acid biosynthesis	4	['CYP27A1', 'HSD17B4', 'SCP2']	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
156	hsa00500	Starch and sucrose metabolism	4	['ENPP1', 'HK1', 'GBE1']	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0
198	hsa05150	Staphylococcus aureus infection	4	['KRT26', 'MASP1']	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
279	hsa04620	Toll-like receptor signaling pathway	4	['MAP3K7', 'MAPK3', 'PIK3R2']	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
297	hsa04659	Th17 cell differentiation	4	['RORA', 'MAPK3', 'MTOR']	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
190	hsa00140	Steroid hormone biosynthesis	4	['CYP11B1']	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
71	hsa01040	Biosynthesis of unsaturated fatty acids	4	['ACOX1', 'HSD17B4', 'SCP2']	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
272	hsa04137	Mitophagy - animal	4	['EIF2AK3', 'PRKN']	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
302	hsa05235	PD-L1 expression and PD-1 checkpoint pathway in cancer	4	['MAPK3', 'PIK3R2', 'MTOR']	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
317	hsa04122	Sulfur relay system	4	['CTU2', 'MOCS2']	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	1	0	0	0	0	0	0	0
237	hsa01523	Antifolate resistance	4	['SLC46A1', 'ATIC', 'DHFR', 'FOLR1']	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
308	hsa00780	Biotin metabolism	4	['HLCS', 'BTD']	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
306	hsa00532	Glycosaminoglycan biosynthesis - chondroitin sulfate / dermatan sulfate	3	['CSGALNACT1', 'B3GALT6']	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
258	hsa00603	Glycosphingolipid biosynthesis - globo and isoglobo series	3	['HEXB', 'HEXA']	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
309	hsa00450	Selenocompound metabolism	3	['SEPSECS', 'MTR']	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0
311	hsa04940	Type I diabetes mellitus	3	['GAD1']	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0
314	hsa04216	Ferroptosis	3	['SLC40A1', 'GSS']	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
304	hsa05323	Rheumatoid arthritis	3	['ATP6V0A1', 'ATP6V0A2', 'ATP6V1B2']	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
315	hsa00040	Pentose and glucuronate interconversions	3	['CRPPA', 'UGDH']	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
305	hsa04966	Collecting duct acid secretion	3	['ATP6V0A1', 'ATP6V0A2', 'ATP6V1B2']	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
286	hsa00590	Arachidonic acid metabolism	3	['PLA2G6', 'CYP2U1']	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
296	hsa04217	Necroptosis	3	['EIF2AK2', 'SMPD1']	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
292	hsa03050	Proteasome	3	['PSME4']	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
72	hsa00592	alpha-Linolenic acid metabolism	3	['ACOX1', 'PLA2G6']	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
146	hsa03020	RNA polymerase	3	['POLR1A', 'POLR1C']	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0
157	hsa00740	Riboflavin metabolism	3	['ENPP1', 'FLAD1']	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
281	hsa04657	IL-17 signaling pathway	3	['MAP3K7', 'MAPK3']	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
303	hsa05133	Pertussis	2	['MAPK3']	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
307	hsa00130	Ubiquinone and other terpenoid-quinone biosynthesis	2	['HPD']	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
283	hsa04975	Fat digestion and absorption	2	['GOT2', 'AGPAT2']	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
222	hsa00900	Terpenoid backbone biosynthesis	2	['PDSS1']	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
233	hsa05321	Inflammatory bowel disease	2	['MAF', 'RORA']	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
318	hsa04623	Cytosolic DNA-sensing pathway	2	['POLR1C']	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0
